id,title,url,image_url,total_time,yields,ingredients,instructions
12445,Raita - agurk og mynte dressing,https://www.valdemarsro.dk/raita-agurk-og-mynte-sauce/,https://www.valdemarsro.dk/wp-content/2007/09/raita-opskrift.jpg,5,4 servings,agurk | frisk mynte | græsk yoghurt 10 % | stødt spidskommen,"For en tynd raitadressing
Skær agurken i skiver og kom alle ingredienserne i blender eller foodprocessor og kør til det er en glat dip. Smag til med salt og server kold.
Ønskes en mere grov raita dip
Ønskes en mere grov dressing, så rives agurken groft, drysses med salt og får lov at trække lidt før vandet vrides godt fra. Vend med tyk drænet yoghurt, fx græsk yoghurt, spidskommen og finthakket mynte."
12447,Andesteg - Langtidsstegt and med appelsin og timian,https://www.valdemarsro.dk/andesteg/,https://www.valdemarsro.dk/wp-content/2007/12/andesteg-langtidsstegt-1.jpg,360,4 servings,and | øko appelsin | frisk timian | vaniljestang | gulerødder | bladselleri | rødløg | appelsinjuice | honning | majsstivelse | piskefløde,"Fremgangsmåde
Tag anden ud en time før den skal i ovnen og rens og soigner andestegen. Tag posen med indmad ud og gem kråsen til at komme i bradepanden til saucefonden. Dup anden tør indvendigt og udvendigt med køkkenrulle og gnid anden med salt og peber, også både indvendigt og udvendigt.
Skræl appelsinerne og skær dem i grove tern. Kom dem i en skål og vend sammen med timian, samt en smule friskkværnet sort peber. Fyld anden med timian og appelsinbåde og luk åbningen med en kødnål.
Tilberedning i ovn
Læg indmad fra anden, timiankviste, gulerødder, bladselleri, løg og en flækket vaniljestang i bunden af bradepanden.
Læg anden med brystet ned i bradepanden og sæt i en kold ovn ved 125 grader almindelig ovn (ikke varmluft) og steg anden i en time.
Vend anden om og sæt den på en rist efter en time, så den har brystet op og hæld appelsinsaft og 1 liter vand over anden, så det løbet ned i bradepanden. Steg videre i 2 timer ved 125 grader. Hæld væde fra bradepanden over anden hver halve time.
Hæv temperaturen til 150 grader i yderligere en time. Hæld væde fra bradepanden over anden hver halve time. Mål eventuelt med et stegetermometer sat ind i anden. Efter en time, eller når temperaturen på anden er 65 grader, så hæves temperaturen til 225 grader og anden steges videre i cirka 20 minutter eller til temperaturen er 74-75 grader. Du kan også tjekke om anden er færdig ved at stikke den med en kødnål, hvorefter saften der løber ud skal være klar.
Si skyen fra og sæt den i køleskabet. Partér anden og læg stykkerne i en bradepande. Brun anden lige inden servering, til skindet er sprødt, ved 250 grader i ca. 10- 15 minutter. Skum skyen for fedt og kog ind, til der er ca. 5 dl sky tilbage til saucen. Jævn eventuelt saucen med lidt majsstivelse og smag til med honning, piskefløde, salt og peber
Servering
Andesteg serveres med almindelige, brune og franske kartofler, den brune julesauce, rødkål, en sprød kålsalat, surt og sødt og et dejligt glas kraftig rødvin."
12451,Ovnstegt kylling med citron og rosmarin,https://www.valdemarsro.dk/citron-og-rosmarin-kylling/,https://www.valdemarsro.dk/wp-content/2008/07/ovnstegt-kylling-1.jpg,150,4 servings,kylling | øko citron | frisk rosmarin | olivenolie | smør,"Riv lidt citronskal af den ene citron, og stød det sammen med 1 spsk rosmarinkviste, smør, salt og peber til en grødet masse, som stilles til side et øjeblik.
Citronerne, rosmarin, olie, salt og peber blandes i en skål og fyldes ind i kyllingen. Skindet på kyllingen gnides godt med salt og peber.
Lav forsigtigt og uden at ødelægge skindet nogle lommer under brystskindet. Det gøres nemmest fra halsåbningen, hvor man kan forme en lomme ned mellem bryst og kød i begge sider af kyllingebrystet. Fyld disse to lommer med massen af citron, smør og rosmarin.
Kom kyllingen på et fad, i en stegeso eller stegepose i en forvarmet ovn ved 150 grader varmluft og bag den i ca 2 timer til kernetemperaturen har 78 grader og saften er klar."
12453,Frikadeller,https://www.valdemarsro.dk/frikadeller/,https://www.valdemarsro.dk/wp-content/2011/08/frikadeller.jpg,45,4 servings,hakket svinekød | hvedemel | finvalset havregryn | mælk | æggehvider | æg | løg | hvidløg | tørret timian | stødt spidskommen | olivenolie | smør,"Rør alle ingredienserne med en håndmikser i 2-3 minutter.
Lad frikadellefarsen hvile i minimum en halv time i køleskabet.
Form frikadellerne og steg dem på en pande med smør og olie ved middelvarme i cirka 5 minutter på hver side, til de er gennemstegte."
12456,Svensk pølseret,https://www.valdemarsro.dk/svensk-poelseret/,https://www.valdemarsro.dk/wp-content/2012/01/svensk-poelseret-3.jpg,30,4 servings,løg | hvidløg | wienerpølser | sød paprika | koncentreret tomatpuré | ketchup | chili | kartofler | mælk | piskefløde | æblecidereddike | olivenolie | purløg,"Sauter løg og hvidløg i olie i en stor gryde ved middelvarme, til løgene er bløde, men ikke tager farve.
Tilsæt pølser og paprika og rør i et par minutter. Skru lidt ned for varmen, tilsæt tomatpuré, ketchup, chili og rør godt rundt. Tilsæt derefter kartofler og mælk og lad det simre i 3-4 minutter. Rør rundt, kom fløde i og smag til sidst til med æblecidereddike, salt og peber.
Varm godt op under omrøring, og så er retten klar til servering med et godt drys purløg over."
12459,Kartoffelsuppe,https://www.valdemarsro.dk/kartoffelsuppe/,https://www.valdemarsro.dk/wp-content/2012/01/kartoffelsuppe-1.jpg,30,4 servings,kartofler | porre | grøntsagsbouillon | vaniljepulver | piskefløde | appelsin | olivenolie | rugbrød | græskarkerner | bacon | frisk timian,"Sauter kartofler og porrer i en gryde med olivenolie i et par minutter under omrøring. Tilsæt bouillon og vanilje, læg låg på gryden og lad det koge i 20 minutter, eller til kartoflerne er møre.
Blend suppen med lidt piskefløde, til den er luftig, cremet og lækker, og juster konsistensen med lidt mere grøntsagsbouillon, hvis nødvendigt.
Smag til med salt, peber og lidt appelsinsaft.
Server den luftige suppe med toppings"
12463,Spaghetti i tomatsauce med kødboller,https://www.valdemarsro.dk/spaghetti-i-tomatsauce-med-kodboller/,https://www.valdemarsro.dk/wp-content/2016/10/koedboller-tomat.jpg,45,4 servings,løg | hvidløg | squash | gulerødder | bladselleri | hakkede tomater på dåse | koncentreret tomatpuré | tørret oregano | olivenolie | hakket oksekød | persille | tørret timian | parmesan | hvidløg | æg | grøntsagsbouillon | spaghetti | parmesan | krydderurter,"Tomatsauce
Sauter løg og hvidløg i en stor gryde i olivenolie ved middelvarme til de er bløde. Tilsæt alle de andre ingredienser. Rør godt rundt, kog op og lad det simrekoge i 30 minutter. Blend saucen og smag til med salt og peber.
Kødboller
Bland ingredienserne (dog ikke bouillonen) godt sammen til en fars og form den til kødboller. Kog bouillonen op i en gryde og kom kødbollerne i. Lad dem koge i et minut, tag dem op igen og kom dem i den varme tomatsauce, hvor de står og simrer med i 5 minutter.
Server med spaghetti, parmesan samt et drys grønt, fx timianblade og finthakket basilikum"
12465,Hummus,https://www.valdemarsro.dk/humus/,https://www.valdemarsro.dk/wp-content/2012/08/hummus-1.jpg,10,4 servings,tahin | citron | kikærter | hvidløg | stødt spidskommen | olivenolie,"Start med at komme tahin og citronsaft i blenderen eller foodprocessoren og kør i et minut.
Tilsæt derefter de andre ingredienser og kør i yderligere et minut.
Kom gerne en isterning ved, det gør hummussen endnu mere cremet. Tilsæt evt. lidt ekstra koldt vand, hvis konsistensen ønskes mere cremet.
Smag til med citron, olie, salt og peber."
12468,Spaghetti a la Lady og Vagabonden,https://www.valdemarsro.dk/lady-og-vagabonden-opskrift-kodboller-med-tomatsauce-og-pasta/,https://www.valdemarsro.dk/wp-content/2012/10/lady-vagabonden.jpg,30,4 servings,hakkede tomater på dåse | hvidløg | tørret oregano | hakket oksekød | persille | parmesan | hvidløg | æg | grøntsagsbouillon | spaghetti | parmesan | frisk mozzarella,"Tomatsauce
Det hele koges sammen i en gryde ved svag varme, så saucen blot småsimre og bliver kogt ind til en cremet tomatsauce. Det tager omkring 20-30 minutter. Man kan sagtens sætte fut under og koge den ind under omrøring på 7-10 minutter.
Kødboller
Bland ingredienserne godt sammen og form dem til kødboller. Kog bouillion op i en gryde og kom kødbollerne i. Lad dem koge i et minut, tag dem op igen og kom dem i den varme tomatsauce, hvor de står og simre med i 5 minutter, inden de serveret med frisk kogt pasta, mozzarella og lidt revet parmesan. ."
12470,Kyllingeburger,https://www.valdemarsro.dk/kyllingeburger/,https://www.valdemarsro.dk/wp-content/2012/11/kyllingeburger-opskrift.jpg,45,4 servings,hakket kylling | rødløg | hvidløg | æble | æg | øko citron | bredbladet persille | mango | mango chutney | frisk dild | smør | olivenolie | mayonnaise | mango chutney | dijon sennep | burgerboller | grøn salat | agurk | mango | æble,"Kom det hakkede kyllingekød i en skål sammen med de andre ingredienser og rør det godt sammen.
Lad farsen hvile i køleskabet i en halv times tid.
Form kyllingebøfferne og steg dem på en pande med smør og olie ved middelvarme.
Smør bollerne med dressing og saml kyllingeburgerne med fyldet."
12472,Grønkålssalat med granatæblekerner,https://www.valdemarsro.dk/groenkaalssalat/,https://www.valdemarsro.dk/wp-content/2012/12/groenkaalssalat-1.jpg,10,4 servings,grønkål | granatæble | valnødder | tranebær | olivenolie | æblecidereddike | honning | dijon sennep,"Rør vinaigretten sammen og smag til.
Vend grønkålen og halvdelen af toppings sammen med vinaigretten. Vil du gerne have salaten lidt mør, så kan du massere dressingen i salaten i et minuts tid.
Anret i en skål og drys resten af toppings på, sammen med lidt salt og peber."
12474,Chili con carne,https://www.valdemarsro.dk/chili-con-carne/,https://www.valdemarsro.dk/wp-content/2013/04/chili-con-carne-2.jpg,50,4 servings,stødt spidskommen | stødt kanel | stødt koriander | chiliflager | hvidløg | løg | hakket oksekød | hakkede tomater på dåse | soltørrede tomater i olie | oksebouillon | kidneybønner | mørk chokolade | olivenolie | nachos | ris | cremefraiche 18 % | cheddar | frisk koriander | rød chili,"Varm olien til lav-middel varme i en sauterpande eller en gryde. Tilsæt spidskommen, kanel, koriander, chili og hvidløg. Rør rundt i et par minutter, skru lidt ned for varmen og tilsæt de hakkede løg. Rør rundt, til løgene er bløde, tilsæt nu oksekød og brun det ved høj varme. Tilsæt hakkede tomater, hakkede soltørrede tomater og oksebouillon. Læg låg på og lad det simre i en halv times tid.
Smag saucen til, skal det have mere power, så tilføj lidt mere chili. Hvis saucen er blevet for stærk, så vent med at gøre noget. Bønnerne og chokoladen runder den af snart. Tilsæt bønner og varm retten godt igennem i 5 minutter.
Tag gryden af varmen og rør først halvdelen af chokoladen i og smag til med resten af chokoladen. Smag til igen med salt og peber.
Server med nachos, ris, godt brød, creme fraiche og gratiner evt med cheddarost"
